exp_id,rep,weather,start_point,end_point,result,initial_distance,final_distance,final_time,time_out,,
33,0,8,64,66,1,4218.001953,182.4713205,9.581,24.787,20,50
33,0,8,78,76,1,4121,189.5609606,9.715,30.7018,20,50
33,0,8,59,57,1,2988.001953,161.0248294,6.164,21.8296,20,50
33,0,8,61,18,1,11579,176.3558043,23.986,54.361,20,50
33,0,8,35,39,1,1559,175.558943,5.963,15.9148,20,50
34,0,8,37,76,0,5890.084238,4916.33339,39.574,39.574,20,50
34,0,8,8,24,1,5798.451724,193.8585509,17.621,36.6166,20,50
34,0,8,60,69,0,11052.70029,9662.284999,63.2332,63.2332,20,50
34,0,8,38,10,1,13017.30293,169.3554412,31.49,63.2332,20,50
34,0,8,21,1,1,5547.246278,163.9780171,14.941,39.574,20,50
34,0,8,58,71,1,14392.71202,197.471556,37.185,78.0202,20,50
34,0,8,74,32,1,3986.474758,173.4683797,11.725,33.6592,20,50
34,0,8,44,0,1,5966.615201,180.3509263,16.549,39.574,20,50
34,0,8,71,16,1,3635.097228,193.1299853,10.653,33.6592,20,50
34,0,8,14,24,1,9243.393276,188.2055372,27.001,51.4036,20,50
35,0,8,19,66,1,13725.40311,166.2395026,126.228,225.8902,20,50
35,0,8,79,14,0,14827.70464,8566.583277,181.5292,181.5292,20,50
35,0,8,19,57,1,8244.995678,190.5054614,135.541,264.3364,20,50
35,0,8,23,1,1,9135.900163,188.7629663,23.584,54.361,20,50
35,0,8,53,76,0,5457.223094,14906.24913,137.1682,137.1682,20,50
35,0,8,42,13,0,5522.653478,10108.95017,95.7646,95.7646,20,50
35,0,8,31,71,0,8946.938971,10294.66066,231.805,231.805,20,50
35,0,8,33,5,0,7886.740098,3351.885915,48.4462,48.4462,20,50
35,0,8,54,30,1,14039.95209,192.8669072,85.626,131.2534,20,50
35,0,8,10,61,1,8738.092755,175.0658506,81.874,148.9978,20,50
